Transaction ID,Date,Time,Type,Name,Emoji,Category,Amount,Currency,Local amount,Local currency,Notes and #tags,Address,Receipt,Description,Category split
tx_0000AIPfWIyjRxdQvY79bV,13/04/2022,17:13:37,Bacs (Direct Credit),GB Retail Payroll,,Income,3.20,GBP,3.20,GBP,50004227-1,,,50004227-1,
tx_0000AIPn0xSwBPzjHCNH8c,13/04/2022,18:37:35,Card payment,Yaadgaar Sweet Centre,🍬,Eating out,-11.24,GBP,-11.24,GBP,,89 Harehills Road,,YAADGAAR SWEET CENTRE  LEEDS         GBR,
tx_0000AIPn12lYTckzCN26Fd,13/04/2022,18:37:36,Pot transfer,Mum’s birthday Gift Pot,,Savings,-0.76,GBP,-0.76,GBP,,,,Round up,
tx_0000AIQ2PCIGCj5J72pPyk,13/04/2022,21:30:03,Card payment,Apple,🍎 ,Bills,-7.99,GBP,-7.99,GBP,,,,APPLE.COM/BILL         APPLE.COM/BIL IRL,
tx_0000AIQ2PGf5xlCZOSDegT,13/04/2022,21:30:03,Pot transfer,Mum’s birthday Gift Pot,,Savings,-0.01,GBP,-0.01,GBP,,,,Round up,
tx_0000AISfwLe2k4nD1kJZZJ,15/04/2022,04:02:27,Pot transfer,Mum’s birthday Gift Pot,,Savings,-5.00,GBP,-5.00,GBP,,,,,
tx_0000AITG2Rbl54lHObEE8v,15/04/2022,10:46:56,Card payment,Uber Eats,🍽,Eating out,-16.69,GBP,-16.69,GBP,,,,UBER   * EATS PENDING  London        GBR,
tx_0000AITG2UfPhwU3eIdtIY,15/04/2022,10:46:57,Pot transfer,Mum’s birthday Gift Pot,,Savings,-0.31,GBP,-0.31,GBP,,,,Round up,
tx_0000AITlh1pouIIec8trft,15/04/2022,16:41:37,Faster payment,Noreen Ghaffar,,Transfers,30.00,GBP,30.00,GBP,Mr Shahzar Ali,,,Mr Shahzar Ali,
tx_0000AITlqiQPvVw5NS3VMf,15/04/2022,16:43:23,Card payment,Www Dineorder Com,🍴,Eating out,-17.90,GBP,-17.90,GBP,,539A Leek Road,,WWW DINEORDER COM      STOKE ON TREN GBR,
tx_0000AITlqn4cdyNGQeqJAg,15/04/2022,16:43:23,Pot transfer,Mum’s birthday Gift Pot,,Savings,-0.10,GBP,-0.10,GBP,,,,Round up,
tx_0000AIY4DryHAy9MX1Pxj8,17/04/2022,18:28:06,Card payment,Yaadgaar Sweet Centre,🍬,Eating out,-10.25,GBP,-10.25,GBP,,89 Harehills Road,,YAADGAAR SWEET CENTRE  LEEDS         GBR,
tx_0000AIY4Dwai01wk34I38s,17/04/2022,18:28:07,Pot transfer,Mum’s birthday Gift Pot,,Savings,-0.75,GBP,-0.75,GBP,,,,Round up,
tx_0000AIYUAQ1PEUpGFTR1I9,17/04/2022,23:18:48,Faster payment,Noreen Ghaffar,,Transfers,50.00,GBP,50.00,GBP,Mr Shahzar Ali,,,Mr Shahzar Ali,
tx_0000AIYteNe18KFzPKuWUT,18/04/2022,04:04:21,Card payment,Netflix,📺,Entertainment,-13.99,GBP,-13.99,GBP,,,,NETFLIX.COM            18665797172   GBR,
tx_0000AIYteRkBtJoTVSERWb,18/04/2022,04:04:21,Pot transfer,Mum’s birthday Gift Pot,,Savings,-0.01,GBP,-0.01,GBP,,,,Round up,
tx_0000AIa8K9i0vdoi9CgCIb,18/04/2022,18:23:29,Card payment,Deliveroo,🍝🦘,Eating out,-22.01,GBP,-22.01,GBP,,,,DELIVEROO              +442036999977 GBR,
tx_0000AIa8KCZyG0axhP8sYz,18/04/2022,18:23:29,Pot transfer,Mum’s birthday Gift Pot,,Savings,-0.99,GBP,-0.99,GBP,,,,Round up,
tx_0000AIaWuav5dOyOJxrvUn,18/04/2022,22:58:59,Card payment,Apple,🍎 ,Bills,-0.89,GBP,-0.89,GBP,,,,APPLE.COM/BILL         APPLE.COM/BIL IRL,
tx_0000AIbF7m165FHKKFmgC1,19/04/2022,07:14:23,Card payment,Uber,🚖,Transport,-6.22,GBP,-6.22,GBP,,2 Leman Street,,UBER   * PENDING       London        GBR,
tx_0000AIbF7qmkM1x8M9xaKX,19/04/2022,07:14:24,Pot transfer,Mum’s birthday Gift Pot,,Savings,-0.78,GBP,-0.78,GBP,,,,Round up,
tx_0000AIbFN3tlsilRphTJbN,19/04/2022,07:17:09,Card payment,Uber,🚖,Transport,6.22,GBP,6.22,GBP,,2 Leman Street,,UBER   * PENDING       London        GBR,
tx_0000AIbFNU8uJ3z3KY1vPt,19/04/2022,07:17:13,Card payment,Uber,🚖,Transport,-7.83,GBP,-7.83,GBP,,2 Leman Street,,UBER   * PENDING       London        GBR,
tx_0000AIbFNXGog7YEStVK9C,19/04/2022,07:17:14,Pot transfer,Mum’s birthday Gift Pot,,Savings,-0.17,GBP,-0.17,GBP,,,,Round up,
tx_0000AIbNbySPC5umTHJwPr,19/04/2022,08:49:29,Card payment,Uber,🚖,Transport,-6.05,GBP,-6.05,GBP,,,,UBER   *TRIP           London        GBR,
tx_0000AIbNc1SW290j9Ic63V,19/04/2022,08:49:29,Pot transfer,Mum’s birthday Gift Pot,,Savings,-0.95,GBP,-0.95,GBP,,,,Round up,
tx_0000AIbOpODWpWVCH48cOy,19/04/2022,09:03:07,Faster payment,Noreen Ghaffar,,Transfers,25.00,GBP,25.00,GBP,Mr Shahzar Ali,,,Mr Shahzar Ali,
tx_0000AIbQYJWtCn2FiADB5d,19/04/2022,09:22:26,Card payment,Noor Foods,🥖,Groceries,-5.07,GBP,-5.07,GBP,,26-28 Harehills Road,,NOOR FOOD YORKSHIRE LT LEEDS LS8     GBR,
tx_0000AIbQYNsJ36pVz2UtQ9,19/04/2022,09:22:27,Pot transfer,Mum’s birthday Gift Pot,,Savings,-0.93,GBP,-0.93,GBP,,,,Round up,
tx_0000AIcIlA0LKDajSYYxHe,19/04/2022,19:29:50,Card payment,Charcoal Chicken,🍽,Eating out,-12.90,GBP,-12.90,GBP,,188b Roundhay Road,,CHARCOAL CHICKEN       LEEDS         GBR,
tx_0000AIcIlEAlpOuza0KZgf,19/04/2022,19:29:50,Pot transfer,Mum’s birthday Gift Pot,,Savings,-0.10,GBP,-0.10,GBP,,,,Round up,
tx_0000AIda0T6SUZ8Ixgh4Ms,20/04/2022,10:17:48,Card payment,Uber,🚖,Transport,-4.70,GBP,-4.70,GBP,,2 Leman Street,,UBER   * PENDING       London        GBR,
tx_0000AIda0XzuILaomOOwBn,20/04/2022,10:17:48,Pot transfer,Mum’s birthday Gift Pot,,Savings,-0.30,GBP,-0.30,GBP,,,,Round up,
tx_0000AIdaDsFkISa4YnvsPL,20/04/2022,10:20:13,Faster payment,Noreen Ghaffar,,Transfers,500.00,GBP,500.00,GBP,Mr Shahzar Ali,,,Mr Shahzar Ali,
tx_0000AIdkP6mBdgsUHCajgY,20/04/2022,12:14:18,Card payment,Yorkshire Dental Su,🦷,Personal care,-100.00,GBP,-100.00,GBP,,347 Oakwood Lane,,YORKSHIRE DENTAL SU    LEEDS         GBR,
tx_0000AIdkT9uLwBWML1fvIP,20/04/2022,12:15:02,Card payment,Uber,🚖,Transport,-5.85,GBP,-5.85,GBP,,2 Leman Street,,UBER   * PENDING       London        GBR,
tx_0000AIdkTF6ac7JDGc6e1q,20/04/2022,12:15:03,Pot transfer,Mum’s birthday Gift Pot,,Savings,-0.15,GBP,-0.15,GBP,,,,Round up,
tx_0000AIdlXAwK8wUNXjlswb,20/04/2022,12:26:57,Monzo-to-Monzo,Noreen Ghaffar,,Transfers,-300.00,GBP,-300.00,GBP,,,,,
tx_0000AIe28WXUOkdy9dBLsX,20/04/2022,15:32:59,Card payment,Boots,💊,Personal care,-23.37,GBP,-23.37,GBP,,19 Albion Street,,BOOTS 0500             LEEDS         GBR,
tx_0000AIe28c5hkxtdhgW2Yz,20/04/2022,15:33:00,Pot transfer,Mum’s birthday Gift Pot,,Savings,-0.63,GBP,-0.63,GBP,,,,Round up,
tx_0000AIe4M27OUzgO6Aph4L,20/04/2022,15:57:50,Card payment,Vue,🎞,Entertainment,-11.98,GBP,-11.98,GBP,,,,Vue Cinemas            London        GBR,
tx_0000AIe4M7R4jFU4GAnBmT,20/04/2022,15:57:51,Pot transfer,Mum’s birthday Gift Pot,,Savings,-0.02,GBP,-0.02,GBP,,,,Round up,
tx_0000AIeONK7158fygvT7vl,20/04/2022,19:42:10,Card payment,Uber Eats,🍽,Eating out,-35.63,GBP,-35.63,GBP,,,,UBER   * EATS PENDING  London        GBR,
tx_0000AIeONOolaPSXopXQEF,20/04/2022,19:42:11,Pot transfer,Mum’s birthday Gift Pot,,Savings,-0.37,GBP,-0.37,GBP,,,,Round up,
tx_0000AIgEHjMlfFMYdiWxiD,21/04/2022,16:58:32,Bacs (Direct Credit),GB Retail Payroll,,Income,220.20,GBP,220.20,GBP,50004227-1,,,50004227-1,
tx_0000AIgQaCACXBBFXtFwfJ,21/04/2022,19:16:20,Card payment,Charcoal Chicken,🍽,Eating out,-6.20,GBP,-6.20,GBP,,188b Roundhay Road,,CHARCOAL CHICKEN       LEEDS         GBR,
tx_0000AIgQaIEfxSKCNVObTN,21/04/2022,19:16:21,Pot transfer,Mum’s birthday Gift Pot,,Savings,-0.80,GBP,-0.80,GBP,,,,Round up,
tx_0000AIge1OZrmoIlTZLoVF,21/04/2022,21:46:55,Card payment,Ria Financial Services,💸,Family,-171.50,GBP,-171.50,GBP,,,,Ria Financial Services London        GBR,
tx_0000AIge1RHti4l50JlIDS,21/04/2022,21:46:55,Pot transfer,Mum’s birthday Gift Pot,,Savings,-0.50,GBP,-0.50,GBP,,,,Round up,
tx_0000AIgnEUoKoyNsh3KZwv,21/04/2022,23:30:07,Faster payment,S Ali,,Transfers,88.00,GBP,88.00,GBP,S Ali,,,S Ali,
tx_0000AIgnUIV4MNDwCrVPW5,21/04/2022,23:32:59,Monzo-to-Monzo,Noreen Ghaffar,,Transfers,-100.00,GBP,-100.00,GBP,,,,,
tx_0000AIgoauGcxJj0YkibqL,21/04/2022,23:45:22,Pot transfer,Zakaat Pot,,Transfers,-10.00,GBP,-10.00,GBP,,,,,
tx_0000AIhCVsxwlRsDf7zZ3J,22/04/2022,04:13:24,Pot transfer,Mum’s birthday Gift Pot,,Savings,-5.00,GBP,-5.00,GBP,,,,,
tx_0000AIiKdjMzJsyEjS8knB,22/04/2022,17:19:10,Card payment,Next,👕,Shopping,-26.10,GBP,-26.10,GBP,,Conway Road,,NEXT RETAIL LTD        LEEDS         GBR,
tx_0000AIiKdp7bvz9sJaCOXZ,22/04/2022,17:19:11,Pot transfer,Mum’s birthday Gift Pot,,Savings,-0.90,GBP,-0.90,GBP,,,,Round up,
tx_0000AIignO6lQI4ExDL0a1,22/04/2022,21:27:25,Card payment,PayPal,💸,Finances,-10.20,GBP,-10.20,GBP,,2 Whittaker Avenue,,PAYPAL *PAYPAL CREDIT  35314369001   GBR,
tx_0000AIignTTdSgETV34J18,22/04/2022,21:27:26,Pot transfer,Mum’s birthday Gift Pot,,Savings,-0.80,GBP,-0.80,GBP,,,,Round up,
tx_0000AIkTB1MsbyCLSyJp1F,23/04/2022,18:04:15,Monzo-to-Monzo,Noreen Ghaffar,,General,50.00,GBP,50.00,GBP,,,,,
tx_0000AIkTbwBE0ZbBmqmH7C,23/04/2022,18:09:07,Card payment,FoodHub,🌮🍕🥘,Eating out,-18.90,GBP,-18.90,GBP,,,,WWW.TAKEAWAY.JE        GUERNSEY      GBR,
tx_0000AIkTc015kCG6oyaPBK,23/04/2022,18:09:07,Pot transfer,Mum’s birthday Gift Pot,,Savings,-0.10,GBP,-0.10,GBP,,,,Round up,
tx_0000AIkVp3TEPi9E4RaBus,23/04/2022,18:33:53,Card payment,Apple,🍎 ,Bills,-17.99,GBP,-17.99,GBP,,,,APPLE.COM/BILL         APPLE.COM/BIL IRL,
tx_0000AIkVp8Ayv0EB1Zt2SR,23/04/2022,18:33:54,Pot transfer,Mum’s birthday Gift Pot,,Savings,-0.01,GBP,-0.01,GBP,,,,Round up,
tx_0000AIl7UNerxRTV8RN5NZ,24/04/2022,01:35:57,Card payment,Apple,🍎 ,Bills,-14.99,GBP,-14.99,GBP,,,,APPLE.COM/BILL         APPLE.COM/BIL IRL,
tx_0000AIl7US3TbswZbhwy4P,24/04/2022,01:35:57,Pot transfer,Mum’s birthday Gift Pot,,Savings,-0.01,GBP,-0.01,GBP,,,,Round up,
tx_0000AIliQMjDAb3H7VZgqA,24/04/2022,08:29:48,Monzo-to-Monzo,Noreen Ghaffar,,General,30.00,GBP,30.00,GBP,,,,,
tx_0000AImcSQQA0RxlqVXf73,24/04/2022,18:57:39,Card payment,Yaadgaar Sweet Centre,🍬,Eating out,-13.50,GBP,-13.50,GBP,,89 Harehills Road,,YAADGAAR SWEET CENTRE  LEEDS         GBR,
tx_0000AImcSTwWuYyjmkANqz,24/04/2022,18:57:40,Pot transfer,Mum’s birthday Gift Pot,,Savings,-0.50,GBP,-0.50,GBP,,,,Round up,
tx_0000AIn0d6plZIeYz1Thkf,24/04/2022,23:28:30,Monzo-to-Monzo,Noreen Ghaffar,,General,100.00,GBP,100.00,GBP,,,,,
tx_0000AIn1BvKCLpwwrNRjij,24/04/2022,23:34:48,Card payment,Ria Financial Services,💸,Family,-63.91,GBP,-63.91,GBP,,,,Ria Financial Services London        GBR,
tx_0000AIn1BxlDIM57B5dVhZ,24/04/2022,23:34:48,Pot transfer,Mum’s birthday Gift Pot,,Savings,-0.09,GBP,-0.09,GBP,,,,Round up,
tx_0000AIn1bpDffmEtHsFMCw,24/04/2022,23:39:29,Faster payment,S Ali,,Transfers,356.00,GBP,356.00,GBP,S Ali,,,S Ali,
tx_0000AIn1h9f36Cpvq0S62D,24/04/2022,23:40:27,Pot transfer,Mum’s birthday Gift Pot,,Transfers,-35.00,GBP,-35.00,GBP,,,,,
tx_0000AIn21GZV7DoX1lIlW5,24/04/2022,23:44:05,Card payment,Creation Finance,,Finances,-79.00,GBP,-79.00,GBP,,,,WWW.CREATIONCF.COM     BELFAST       GBR,
tx_0000AIo0uNz9FQFtmrJj1N,25/04/2022,11:06:21,Card payment,Uber Eats,🍽,Eating out,-18.37,GBP,-18.37,GBP,,,,UBER   * EATS PENDING  London        GBR,
tx_0000AIo0uSxCm43tieM0cz,25/04/2022,11:06:21,Pot transfer,Mum’s birthday Gift Pot,,Savings,-0.63,GBP,-0.63,GBP,,,,Round up,
tx_0000AIpwd3oIzdWl8H1j29,26/04/2022,09:27:49,Card payment,Arriva,🚌,Transport,-2.70,GBP,-2.70,GBP,,24 Barnsley Road,,ARRIVA YORKSHIRE LIMIT WAKEFIELD     GBR,
tx_0000AIqSAvi6iEEK0FGBQP,26/04/2022,15:21:17,Card payment,Tesco,🍏 ,Groceries,-34.00,GBP,-34.00,GBP,,361 Roundhay Road,,TESCO STORE 2814       LEEDS         GBR,
tx_0000AIqSKqtjSZp1Vin1SV,26/04/2022,15:23:05,Card payment,Uber,🚖,Transport,-4.65,GBP,-4.65,GBP,,2 Leman Street,,UBER   * PENDING       London        GBR,
tx_0000AIqSKuousQ35oOBp2H,26/04/2022,15:23:06,Pot transfer,Mum’s birthday Gift Pot,,Savings,-0.35,GBP,-0.35,GBP,,,,Round up,
tx_0000AIqSw0WKe7U0MgheWP,26/04/2022,15:29:48,Card payment,Uber,🚖,Transport,-4.69,GBP,-4.69,GBP,,,,UBER* TRIP             +18665761039  GBR,
tx_0000AIqSw4WTlWIUcPHdAn,26/04/2022,15:29:49,Pot transfer,Mum’s birthday Gift Pot,,Savings,-0.31,GBP,-0.31,GBP,,,,Round up,
tx_0000AIqSwGhuSqL2EjxKd8,26/04/2022,15:29:51,Card payment,Uber,🚖,Transport,4.65,GBP,4.65,GBP,,2 Leman Street,,UBER   * PENDING       London        GBR,
tx_0000AIqbm8OZPcORQSverJ,26/04/2022,17:08:52,Monzo-to-Monzo,Noreen Ghaffar,,General,330.00,GBP,330.00,GBP,,,,,
tx_0000AIqcdrD3WYylu9PBkf,26/04/2022,17:18:34,Card payment,Ria Financial Services,💸,Family,-267.77,GBP,-267.77,GBP,,,,Ria Financial Services London        GBR,
tx_0000AIqcdw1XcnpcPx2EgT,26/04/2022,17:18:35,Pot transfer,Mum’s birthday Gift Pot,,Savings,-0.23,GBP,-0.23,GBP,,,,Round up,
tx_0000AIqco6HyJZc8cIg0jB,26/04/2022,17:20:25,Card payment,Ria Financial Services,💸,Family,-65.25,GBP,-65.25,GBP,,,,Ria Financial Services London        GBR,
tx_0000AIqcoBfuI0xLtAwwl7,26/04/2022,17:20:26,Pot transfer,Mum’s birthday Gift Pot,,Savings,-0.75,GBP,-0.75,GBP,,,,Round up,
tx_0000AIqiDswt2DxfFNaTp4,26/04/2022,18:21:06,Card payment,Charcoal Chicken,🍽,Eating out,-19.00,GBP,-19.00,GBP,,188b Roundhay Road,,CHARCOAL CHICKEN       LEEDS         GBR,
tx_0000AIsCD3xbnegktOPQ15,27/04/2022,11:31:49,Card payment,Google,💻,Bills,-9.72,GBP,-9.72,GBP,,70 Sir John Rogerson's Quay,,GOOGLE *Colab          G.CO/HELPPAY# IRL,
tx_0000AIsCD7eG5XhskVWT9l,27/04/2022,11:31:50,Pot transfer,Mum’s birthday Gift Pot,,Savings,-0.28,GBP,-0.28,GBP,,,,Round up,
tx_0000AIshtWgAVnNshfymzh,27/04/2022,17:26:51,Card payment,Next,👕,Finances,-15.00,GBP,-15.00,GBP,,,,NEXT DIRECTORY         ONLINE        GBR,
tx_0000AItxSLAiyp7OaL2dwR,28/04/2022,07:55:56,Card payment,Apple,🍎 ,Bills,-6.99,GBP,-6.99,GBP,,,,APPLE.COM/BILL         www.apple.com IRL,
tx_0000AItxSP3mWZOxYxybL8,28/04/2022,07:55:56,Pot transfer,Mum’s birthday Gift Pot,,Savings,-0.01,GBP,-0.01,GBP,,,,Round up,
tx_0000AIuaMbWv92Pbv1TpQZ,28/04/2022,15:11:53,Bacs (Direct Credit),GB Retail Payroll,,Income,261.88,GBP,261.88,GBP,50004227-1,,,50004227-1,
tx_0000AIuaQ1icEU4bXke0Lh,28/04/2022,15:12:30,Pot transfer,Mum’s birthday Gift Pot,,Transfers,-50.00,GBP,-50.00,GBP,,,,,
tx_0000AIunqWnuZyMkabUXCt,28/04/2022,17:42:57,Card payment,Uber Eats,🍽,Eating out,-30.49,GBP,-30.49,GBP,,,,UBER   * EATS PENDING  London        GBR,
tx_0000AIunqcsO0FQ6O84U2l,28/04/2022,17:42:59,Pot transfer,Mum’s birthday Gift Pot,,Savings,-0.51,GBP,-0.51,GBP,,,,Round up,
tx_0000AIuoQ4jARbL0tOi6Xj,28/04/2022,17:49:23,Faster payment,Mrs noreen ghaffar,,Transfers,-200.00,GBP,-200.00,GBP,Mrs noreen ghaffar,,,Mrs noreen ghaffar,
tx_0000AIvQrBSZJnSYOd1mDp,29/04/2022,01:00:04,Faster payment,S Ali,,Transfers,649.86,GBP,649.86,GBP,S Ali,,,S Ali,
tx_0000AIvR63Kdosnoz7gL4r,29/04/2022,01:02:46,Card payment,Creation Finance,,Finances,-200.00,GBP,-200.00,GBP,,,,WWW.CREATIONCF.COM     BELFAST       GBR,
tx_0000AIvRHRweeJbXUaHRab,29/04/2022,01:04:49,Card payment,First Bus,🚌,Transport,-47.50,GBP,-47.50,GBP,,,,First Bus - Mobile     London        GBR,
tx_0000AIvRHVFuLBGpUYQJ5n,29/04/2022,01:04:50,Pot transfer,Mum’s birthday Gift Pot,,Savings,-0.50,GBP,-0.50,GBP,,,,Round up,
tx_0000AIvRQJbl10qs8KMf5N,29/04/2022,01:06:25,Monzo-to-Monzo,Noreen Ghaffar,,Transfers,-400.00,GBP,-400.00,GBP,,,,,
tx_0000AIvWXhP3RZPEroaL5N,29/04/2022,02:03:10,Direct Debit,EE,,Bills,-41.51,GBP,-41.51,GBP,Q21513569317185020,,,Q21513569317185020,
tx_0000AIwvlTe25NlOqusZ6p,29/04/2022,18:21:07,Card payment,Chickanos,🍴,Eating out,-26.12,GBP,-26.12,GBP,,166 Roundhay Road,,CHICKANOS              LEEDS LS8     GBR,
tx_0000AIwvlZCbQILlENsL5t,29/04/2022,18:21:07,Pot transfer,Mum’s birthday Gift Pot,,Savings,-0.88,GBP,-0.88,GBP,,,,Round up,
tx_0000AIyART5Y8Y9JnuWlm6,30/04/2022,08:40:17,Card payment,Uber Eats,🍽,Eating out,17.31,GBP,17.31,GBP,,2 Leman Street                               ,,UBER   *EATS          \2 Leman Street                               \HELP.UBER.COM\EC1 8FA   GBRGBR,
tx_0000AIz7r7Rv6ljCvO2o5p,30/04/2022,19:46:01,Card payment,Arriva,🚌,Transport,-2.70,GBP,-2.70,GBP,,24 Barnsley Road,,ARRIVA YORKSHIRE LIMIT WAKEFIELD     GBR,
tx_0000AIzDBV9lAuhuqLifA2,30/04/2022,20:45:43,Card payment,Charcoal Chicken,🍽,Eating out,-21.40,GBP,-21.40,GBP,,188b Roundhay Road,,CHARCOAL CHICKEN       LEEDS         GBR,
tx_0000AIzDBaFcEZEQfFB4KZ,30/04/2022,20:45:44,Pot transfer,Mum’s birthday Gift Pot,,Savings,-0.60,GBP,-0.60,GBP,,,,Round up,
tx_0000AJ0sUlIhfLBHh8AJ0c,01/05/2022,16:03:19,Faster payment,N Ghaffar,,Transfers,110.00,GBP,110.00,GBP,N Ghaffar,,,N Ghaffar,
tx_0000AJ12hO3IPhLK0dLvmr,01/05/2022,17:57:39,Card payment,ATM,💵,Cash,-130.99,GBP,-130.99,GBP,,31 Harehills Road,,BOOZE 4 YOU 220 ROUNDH LEEDS         GBR,
tx_0000AJ12hSNeJy0ILEqo8f,01/05/2022,17:57:40,Pot transfer,Mum’s birthday Gift Pot,,Savings,-0.01,GBP,-0.01,GBP,,,,Round up,
tx_0000AJ1LHuGPvWo7x0vTGL,01/05/2022,21:25:56,Card payment,Sk Discount 31,🍎,Groceries,-7.50,GBP,-7.50,GBP,,14A Harehills Road,,PPOINT_*SK Discount 31 Leeds         GBR,
tx_0000AJ1LI03sN55u69V06s,01/05/2022,21:25:57,Pot transfer,Mum’s birthday Gift Pot,,Savings,-0.50,GBP,-0.50,GBP,,,,Round up,
tx_0000AJ2WrYTPiK4A2fMHJ5,02/05/2022,11:10:21,Card payment,Nafees Bakers,🍞,Eating out,-8.50,GBP,-8.50,GBP,,33C Harehills Road,,NAFEES BAKERS          LEEDS         GBR,
tx_0000AJ2WrcOF9TPBCfaQYl,02/05/2022,11:10:22,Pot transfer,Mum’s birthday Gift Pot,,Savings,-0.50,GBP,-0.50,GBP,,,,Round up,
tx_0000AJ3IuRF7qfnUHm7F4b,02/05/2022,20:08:43,Card payment,Disney+,🐭,Entertainment,-7.99,GBP,-7.99,GBP,,,,DISNEY PLUS            LONDON        GBR,
tx_0000AJ3IuUoKaEK7hrKtjl,02/05/2022,20:08:43,Pot transfer,Mum’s birthday Gift Pot,,Savings,-0.01,GBP,-0.01,GBP,,,,Round up,
tx_0000AJ4VJlEm2YRNKxuO82,03/05/2022,10:02:28,Card payment,Uber Eats,🍽,Eating out,-14.16,GBP,-14.16,GBP,,,,UBER   * EATS PENDING  London        GBR,
tx_0000AJ4VJpv6d6vZVam8iP,03/05/2022,10:02:28,Pot transfer,Mum’s birthday Gift Pot,,Savings,-0.84,GBP,-0.84,GBP,,,,Round up,
tx_0000AJ4WiSt1VN8pGVa39u,03/05/2022,10:18:08,Card payment,Freetrade,📈,Bills,-0.80,GBP,-0.80,GBP,,10 Devonshire Square,,Freetrade              London        GBR,
tx_0000AJ4WiY8RzSDVjBkPeD,03/05/2022,10:18:09,Card payment,Freetrade,📈,Savings,0.80,GBP,0.80,GBP,,10 Devonshire Square,,Freetrade              London        GBR,
tx_0000AJ4WkgxOA9ImoHnbXe,03/05/2022,10:18:32,Card payment,Freetrade,📈,Savings,-3.00,GBP,-3.00,GBP,,10 Devonshire Square,,Freetrade              London        GBR,
tx_0000AJ4WmFaMtpWkpiyK2r,03/05/2022,10:18:49,Card payment,Freetrade,📈,Savings,-10.00,GBP,-10.00,GBP,,10 Devonshire Square,,freetrade io           INTERNET      GBR,
tx_0000AJ4dCHcmXamavuUpNp,03/05/2022,11:30:45,Faster payment,N Ghaffar,,Income,100.00,GBP,100.00,GBP,N Ghaffar,,,N Ghaffar,
tx_0000AJ4dF3mITiQRsylODs,03/05/2022,11:31:15,Faster payment,Freetrade Limited,,Investing,-100.00,GBP,-100.00,GBP,FTCGF6443416,,,FTCGF6443416,
tx_0000AJ4gegJEemnQRC18tt,03/05/2022,12:09:30,Faster payment,N Ghaffar,,Transfers,100.00,GBP,100.00,GBP,N Ghaffar,,,N Ghaffar,
tx_0000AJ4mBmRZMydvIDUJow,03/05/2022,13:11:30,Card payment,KFC,🐔🍗,Eating out,-18.90,GBP,-18.90,GBP,Your receipt is available 🧾,246 Roundhay Road,,KFC LEEDS-HAREHILLS    LEEDS         GBR,
tx_0000AJ4mBrtl5b103xTFBp,03/05/2022,13:11:31,Pot transfer,Mum’s birthday Gift Pot,,Savings,-0.10,GBP,-0.10,GBP,,,,Round up,
tx_0000AJ4mDjh0ZJinsSBcQr,03/05/2022,13:11:51,Faster payment,Flux Welcome Offer,,Income,10.00,GBP,10.00,GBP,0.00 GBP left,,,0.00 GBP left,
tx_0000AJ4sawHMXRTsc7qhof,03/05/2022,14:23:17,Monzo Paid,Monzo Premium,⭐,Bills,-15.00,GBP,-15.00,GBP,,,,Monzo Premium refund,
tx_0000AJ6YZXVZXZkrZLtvZi,04/05/2022,09:48:21,Card payment,Freetrade,📈,Bills,-0.80,GBP,-0.80,GBP,,10 Devonshire Square,,Freetrade              London        GBR,
tx_0000AJ6YZblfhepKbNvNjt,04/05/2022,09:48:22,Card payment,Freetrade,📈,Savings,0.80,GBP,0.80,GBP,,10 Devonshire Square,,Freetrade              London        GBR,
tx_0000AJ6Yb2VRmCDR9z7xQJ,04/05/2022,09:48:37,Card payment,Freetrade,📈,Savings,-3.00,GBP,-3.00,GBP,,10 Devonshire Square,,Freetrade              London        GBR,
tx_0000AJ6YcqmKLokP17vnEH,04/05/2022,09:48:57,Card payment,Freetrade,📈,Savings,-10.00,GBP,-10.00,GBP,,10 Devonshire Square,,freetrade io           INTERNET      GBR,
tx_0000AJ6fjLkAppgCSsCRGr,04/05/2022,11:08:33,Card payment,Chai Walay,🍽,Eating out,-12.10,GBP,-12.10,GBP,,Roundhay Road,,Chai Walay             Leeds         GBR,
tx_0000AJ6fjQUlAZ3Dhfzr4k,04/05/2022,11:08:34,Pot transfer,Mum’s birthday Gift Pot,,Savings,-0.90,GBP,-0.90,GBP,,,,Round up,
tx_0000AJ7CxXMZjCeHD9J7Lt,04/05/2022,17:20:53,Faster payment,N Ghaffar,,Transfers,100.00,GBP,100.00,GBP,N Ghaffar,,,N Ghaffar,
tx_0000AJ7IZlXNyYzTBXRlB3,04/05/2022,18:23:49,Card payment,Next,👕,Shopping,-65.25,GBP,-65.25,GBP,,Conway Road,,NEXT RETAIL LTD        LEEDS         GBR,
tx_0000AJ7IZqjGfp0av8kf1l,04/05/2022,18:23:50,Pot transfer,Mum’s birthday Gift Pot,,Savings,-0.75,GBP,-0.75,GBP,,,,Round up,
tx_0000AJ9ItAq0WSbNG1gCeY,05/05/2022,17:36:45,Bacs (Direct Credit),GB Retail Payroll,,Income,192.32,GBP,192.32,GBP,50004227-1,,,50004227-1,
tx_0000AJ9IvTV26rX3vccMp1,05/05/2022,17:37:10,Pot transfer,Zakaat Pot,,Transfers,-10.00,GBP,-10.00,GBP,,,,,
tx_0000AJ9IvT0XwDPEBphcnJ,05/05/2022,17:37:10,Pot transfer,Mum’s birthday Gift Pot,,Transfers,-50.00,GBP,-50.00,GBP,,,,,
